from_vtd10,district,weight
120090250,8,1.0000000000
120090251,8,1.0000000000
120090252,8,1.0000000000
120090253,8,1.0000000000
120090254,8,1.0000000000
120090255,8,1.0000000000
120090256,8,1.0000000000
120090257,8,1.0000000000
120090258,8,1.0000000000
120090259,8,1.0000000000
120090260,8,1.0000000000
120090261,8,1.0000000000
120090262,8,1.0000000000
120090263,8,1.0000000000
120090264,8,1.0000000000
120090265,8,1.0000000000
120090266,8,1.0000000000
120090267,8,1.0000000000
120090268,8,1.0000000000
120090269,8,1.0000000000
120090270,8,1.0000000000
120090271,8,1.0000000000
120090272,8,1.0000000000
120090273,8,1.0000000000
120090274,8,1.0000000000
120090275,8,1.0000000000
120090276,8,1.0000000000
120090277,8,1.0000000000
120090278,8,1.0000000000
120090279,8,1.0000000000
120090280,8,1.0000000000
120090281,8,1.0000000000
120090282,8,1.0000000000
120090283,8,1.0000000000
120090284,8,1.0000000000
120090285,8,1.0000000000
120090286,8,1.0000000000
120090287,8,1.0000000000
120090288,8,1.0000000000
120090289,8,1.0000000000
120090290,8,1.0000000000
120090291,8,1.0000000000
120090292,8,1.0000000000
120090293,8,1.0000000000
120090294,8,1.0000000000
120090295,8,1.0000000000
120090296,8,1.0000000000
120090297,8,1.0000000000
120090298,8,1.0000000000
120090299,8,1.0000000000
120090300,8,1.0000000000
120090301,8,1.0000000000
120090302,8,1.0000000000
120090303,8,1.0000000000
120090304,8,1.0000000000
120090305,8,1.0000000000
120090306,8,1.0000000000
120090307,8,1.0000000000
120090308,8,1.0000000000
120090309,8,1.0000000000
120090310,8,1.0000000000
120090311,8,1.0000000000
120090312,8,1.0000000000
120090313,8,1.0000000000
120090314,8,1.0000000000
120090315,8,1.0000000000
120090316,8,1.0000000000
120090317,8,1.0000000000
120090318,8,1.0000000000
120090319,8,1.0000000000
120090320,8,1.0000000000
120090321,8,1.0000000000
120090322,8,1.0000000000
120090323,8,1.0000000000
120090324,8,1.0000000000
120090325,8,1.0000000000
120090326,8,1.0000000000
120090327,8,1.0000000000
120090328,8,1.0000000000
120090329,8,1.0000000000
120090330,8,1.0000000000
120090331,8,1.0000000000
120090332,8,1.0000000000
120090333,8,1.0000000000
120090334,8,1.0000000000
120090335,8,1.0000000000
120090336,8,1.0000000000
120090337,8,1.0000000000
120090338,8,1.0000000000
120090339,8,1.0000000000
120090340,8,1.0000000000
120090341,8,1.0000000000
120090342,8,1.0000000000
120090343,8,1.0000000000
120090344,8,1.0000000000
120090345,8,1.0000000000
120110001,25,1.0000000000
120110002,25,1.0000000000
120110003,25,1.0000000000
120110004,25,1.0000000000
120110005,25,1.0000000000
120110006,25,1.0000000000
120110007,20,1.0000000000
120110008,25,1.0000000000
120110009,20,0.6206896552
120110009,25,0.3793103448
120110010,20,0.8510638298
120110010,25,0.1489361702
120110011,20,0.1725143518
120110011,25,0.8274856482
120110012,25,1.0000000000
120110013,25,1.0000000000
120110014,25,1.0000000000
120110015,20,0.9038461538
120110015,25,0.0961538462
120110016,25,1.0000000000
120110017,25,1.0000000000
120110018,25,1.0000000000
120110019,25,1.0000000000
120110020,20,1.0000000000
120110021,25,1.0000000000
120110022,20,0.0888888889
120110022,22,0.0666666667
120110022,25,0.8444444444
120110023,20,1.0000000000
120110024,22,0.0400000000
120110024,25,0.9600000000
120110025,22,0.1600000000
120110025,25,0.8400000000
120110026,25,1.0000000000
120110027,25,1.0000000000
120110028,25,1.0000000000
120110029,20,1.0000000000
120110030,20,1.0000000000
120110031,20,0.9285714286
120110031,25,0.0714285714
120110032,20,1.0000000000
120110033,25,1.0000000000
120110034,20,1.0000000000
120110035,20,1.0000000000
120110036,20,0.9952906938
120110036,22,0.0047093062
120110037,20,1.0000000000
120110038,20,1.0000000000
120110039,20,1.0000000000
120110040,20,1.0000000000
120110041,25,1.0000000000
120110042,25,1.0000000000
120110043,25,1.0000000000
120110044,25,1.0000000000
120110045,25,1.0000000000
120110046,25,1.0000000000
120110047,25,1.0000000000
120110048,25,1.0000000000
120110049,25,1.0000000000
120110050,25,1.0000000000
120110051,25,1.0000000000
120110052,25,1.0000000000
120110053,25,1.0000000000
120110054,25,1.0000000000
120110055,25,1.0000000000
120110056,25,1.0000000000
120110057,25,1.0000000000
120110058,20,1.0000000000
120110059,20,0.9887640449
120110059,25,0.0112359551
120110060,25,1.0000000000
120110061,25,1.0000000000
120110062,20,1.0000000000
120110063,25,1.0000000000
120110064,25,1.0000000000
120110065,25,1.0000000000
120110066,25,1.0000000000
120110067,25,1.0000000000
120110068,25,1.0000000000
120110069,20,1.0000000000
120110070,20,1.0000000000
120110071,25,1.0000000000
120110072,25,1.0000000000
120110073,25,1.0000000000
120110074,25,1.0000000000
120110075,25,1.0000000000
120110076,25,1.0000000000
120110077,20,0.0019591139
120110077,25,0.9980408861
120110078,20,1.0000000000
120110079,20,1.0000000000
120110080,25,1.0000000000
120110081,20,1.0000000000
120110082,20,1.0000000000
120110083,20,1.0000000000
120110084,20,1.0000000000
120110085,20,1.0000000000
120110086,20,1.0000000000
120110087,20,1.0000000000
120110088,25,1.0000000000
120110089,20,1.0000000000
120110090,20,1.0000000000
120110092,25,1.0000000000
120110093,25,1.0000000000
120110094,25,1.0000000000
120110095,20,1.0000000000
120110096,20,1.0000000000
120110097,20,1.0000000000
120110098,20,1.0000000000
120110099,20,1.0000000000
120110100,20,1.0000000000
120110101,20,1.0000000000
120110102,20,1.0000000000
120110103,25,1.0000000000
120110104,20,0.0212765957
120110104,25,0.9787234043
120110105,20,1.0000000000
120110106,20,0.0454545455
120110106,25,0.9545454545
120110107,25,1.0000000000
120110108,25,1.0000000000
120110109,20,1.0000000000
120110110,20,1.0000000000
120110111,20,1.0000000000
120110112,25,1.0000000000
120110113,25,1.0000000000
120110114,20,1.0000000000
120110115,20,1.0000000000
120110116,20,1.0000000000
120110117,20,1.0000000000
120110118,20,1.0000000000
120110119,20,1.0000000000
120110120,20,1.0000000000
120110121,20,1.0000000000
120110122,20,1.0000000000
120110123,20,1.0000000000
120110124,20,1.0000000000
120110125,20,1.0000000000
120110126,20,1.0000000000
120110127,20,1.0000000000
120110128,20,1.0000000000
120110129,20,1.0000000000
120110131,20,1.0000000000
120110132,20,1.0000000000
120110133,20,1.0000000000
120110134,20,1.0000000000
120110135,20,1.0000000000
120110136,20,1.0000000000
120110137,20,1.0000000000
120110138,22,1.0000000000
120110139,22,1.0000000000
120110140,22,1.0000000000
120110141,22,1.0000000000
120110142,20,1.0000000000
120110143,20,1.0000000000
120110144,20,1.0000000000
120110145,20,1.0000000000
120110146,22,1.0000000000
120110147,22,1.0000000000
120110148,20,1.0000000000
120110149,20,1.0000000000
120110150,20,1.0000000000
120110151,22,1.0000000000
120110152,22,1.0000000000
120110153,20,1.0000000000
120110154,20,1.0000000000
120110155,20,1.0000000000
120110156,22,1.0000000000
120110157,22,1.0000000000
120110158,20,1.0000000000
120110159,20,1.0000000000
120110160,22,1.0000000000
120110161,22,1.0000000000
120110163,20,1.0000000000
120110164,22,1.0000000000
120110165,20,1.0000000000
120110166,20,1.0000000000
120110167,22,1.0000000000
120110168,22,1.0000000000
120110169,22,1.0000000000
120110170,20,1.0000000000
120110171,20,1.0000000000
120110172,20,0.8293737170
120110172,22,0.1706262830
120110173,20,1.0000000000
120110174,20,1.0000000000
120110175,20,1.0000000000
120110176,20,1.0000000000
120110177,22,1.0000000000
120110178,22,1.0000000000
120110179,22,1.0000000000
120110180,22,1.0000000000
120110181,22,1.0000000000
120110182,22,1.0000000000
120110183,22,1.0000000000
120110184,22,1.0000000000
120110185,22,1.0000000000
120110186,22,1.0000000000
120110187,22,0.8285714286
120110187,26,0.1714285714
120110188,20,1.0000000000
120110189,20,1.0000000000
120110190,20,1.0000000000
120110191,20,1.0000000000
120110192,20,1.0000000000
120110193,20,1.0000000000
120110194,22,1.0000000000
120110195,20,1.0000000000
120110196,22,1.0000000000
120110197,20,1.0000000000
120110198,20,1.0000000000
120110199,20,1.0000000000
120110200,22,1.0000000000
120110201,22,1.0000000000
120110202,22,1.0000000000
120110203,22,1.0000000000
120110204,22,1.0000000000
120110205,20,1.0000000000
120110206,20,0.9995600981
120110206,22,0.0004399019
120110207,20,1.0000000000
120110208,20,1.0000000000
120110209,20,1.0000000000
120110210,20,1.0000000000
120110211,20,1.0000000000
120110212,20,1.0000000000
120110213,20,1.0000000000
120110214,20,1.0000000000
120110215,20,1.0000000000
120110216,20,1.0000000000
120110217,20,1.0000000000
120110218,20,1.0000000000
120110219,20,1.0000000000
120110220,20,1.0000000000
120110221,20,0.9980680995
120110221,22,0.0019319005
120110222,20,1.0000000000
120110223,20,1.0000000000
120110224,20,1.0000000000
120110225,20,1.0000000000
120110226,20,1.0000000000
120110227,20,1.0000000000
120110228,20,1.0000000000
120110229,20,1.0000000000
120110230,20,1.0000000000
120110231,20,1.0000000000
120110232,20,1.0000000000
120110233,20,1.0000000000
120110234,20,1.0000000000
120110235,20,1.0000000000
120110236,20,1.0000000000
120110237,20,1.0000000000
120110238,20,1.0000000000
120110239,20,1.0000000000
120110240,20,1.0000000000
120110241,20,1.0000000000
120110242,20,1.0000000000
120110243,20,1.0000000000
120110244,20,1.0000000000
120110245,20,0.9606816305
120110245,22,0.0393183695
120110246,20,1.0000000000
120110247,20,1.0000000000
120110248,20,1.0000000000
120110249,20,1.0000000000
120110250,20,1.0000000000
120110251,20,1.0000000000
120110252,20,1.0000000000
120110253,20,1.0000000000
120110254,20,1.0000000000
120110255,20,1.0000000000
120110256,20,1.0000000000
120110257,20,1.0000000000
120110258,20,1.0000000000
120110259,20,1.0000000000
120110260,20,1.0000000000
120110261,20,1.0000000000
120110262,20,1.0000000000
120110263,20,0.9833436618
120110263,22,0.0166563382
120110264,20,1.0000000000
120110265,20,1.0000000000
120110266,20,1.0000000000
120110267,20,1.0000000000
120110268,20,1.0000000000
120110269,20,1.0000000000
120110270,20,1.0000000000
120110271,20,1.0000000000
120110272,20,1.0000000000
120110273,20,1.0000000000
120110274,20,1.0000000000
120110275,20,1.0000000000
120110276,20,1.0000000000
120110277,20,1.0000000000
120110278,20,1.0000000000
120110279,20,1.0000000000
120110280,20,1.0000000000
120110281,20,1.0000000000
120110282,20,1.0000000000
120110283,20,1.0000000000
120110284,20,1.0000000000
120110287,20,1.0000000000
120110288,20,1.0000000000
120110289,20,1.0000000000
120110290,20,1.0000000000
120110291,20,1.0000000000
120110292,20,1.0000000000
120110293,20,1.0000000000
120110294,20,1.0000000000
120110295,20,1.0000000000
120110296,20,1.0000000000
120110297,20,1.0000000000
120110298,20,1.0000000000
120110299,20,1.0000000000
120110300,20,1.0000000000
120110301,20,1.0000000000
120110302,20,1.0000000000
120110303,20,1.0000000000
120110304,20,1.0000000000
120110305,20,1.0000000000
120110306,20,1.0000000000
120110307,20,1.0000000000
120110308,20,1.0000000000
120110309,20,1.0000000000
120110310,20,1.0000000000
120110311,20,1.0000000000
120110312,20,1.0000000000
120110313,20,1.0000000000
120110314,20,1.0000000000
120110315,20,1.0000000000
120110316,20,1.0000000000
120110317,22,1.0000000000
120110318,20,1.0000000000
120110319,20,1.0000000000
120110320,20,1.0000000000
120110321,20,1.0000000000
120110322,20,1.0000000000
120110323,20,1.0000000000
120110324,20,1.0000000000
120110325,20,1.0000000000
120110326,20,1.0000000000
120110327,20,1.0000000000
120110328,20,1.0000000000
120110329,20,1.0000000000
120110330,20,1.0000000000
120110331,20,1.0000000000
120110332,20,1.0000000000
120110333,22,1.0000000000
120110334,20,0.9185211479
120110334,22,0.0814788521
120110335,20,1.0000000000
120110336,20,1.0000000000
120110337,20,1.0000000000
120110338,20,1.0000000000
120110339,20,1.0000000000
120110340,20,1.0000000000
120110341,20,1.0000000000
120110342,20,1.0000000000
120110343,22,1.0000000000
120110344,20,1.0000000000
120110345,20,1.0000000000
120110346,22,1.0000000000
120110347,20,1.0000000000
120110348,22,1.0000000000
120110349,20,1.0000000000
120110350,20,1.0000000000
120110351,22,1.0000000000
120110352,22,1.0000000000
120110353,22,1.0000000000
120110354,22,1.0000000000
120110355,20,1.0000000000
120110356,20,1.0000000000
120110357,20,1.0000000000
120110358,20,1.0000000000
120110359,20,1.0000000000
120110360,20,1.0000000000
120110361,20,0.9655172414
120110361,25,0.0344827586
120110362,22,1.0000000000
120110363,20,0.7200000000
120110363,22,0.2800000000
120110364,20,1.0000000000
120110365,20,0.0454545455
120110365,22,0.9545454545
120110366,20,1.0000000000
120110367,20,1.0000000000
120110368,20,1.0000000000
120110369,22,1.0000000000
120110370,22,1.0000000000
120110371,20,0.9921197701
120110371,22,0.0078802299
120110372,20,1.0000000000
120110373,20,1.0000000000
120110374,20,1.0000000000
120110375,22,1.0000000000
120110376,22,1.0000000000
120110377,20,1.0000000000
120110378,20,0.9978267968
120110378,22,0.0021732032
120110379,20,1.0000000000
120110380,20,1.0000000000
120110381,20,0.4375000000
120110381,22,0.5625000000
120110382,22,1.0000000000
120110383,20,1.0000000000
120110384,20,0.8647013536
120110384,22,0.1352986464
120110385,20,0.1000000000
120110385,22,0.9000000000
120110386,20,1.0000000000
120110387,20,1.0000000000
120110388,20,1.0000000000
120110389,20,1.0000000000
120110390,22,1.0000000000
120110391,20,1.0000000000
120110392,22,1.0000000000
120110393,22,1.0000000000
120110394,22,1.0000000000
120110395,20,1.0000000000
120110396,20,0.6666666667
120110396,22,0.3333333333
120110397,20,1.0000000000
120110398,22,1.0000000000
120110399,25,1.0000000000
120110400,20,1.0000000000
120110401,20,1.0000000000
120110402,20,1.0000000000
120110403,20,1.0000000000
120110404,20,1.0000000000
120110405,20,1.0000000000
120110406,20,1.0000000000
120110407,20,1.0000000000
120110408,25,1.0000000000
120110409,25,1.0000000000
120110410,25,1.0000000000
120110411,25,1.0000000000
120110412,25,1.0000000000
120110413,25,1.0000000000
120110414,22,1.0000000000
120110415,22,1.0000000000
120110416,22,1.0000000000
120110417,22,1.0000000000
120110418,22,1.0000000000
120110419,22,1.0000000000
120110420,22,1.0000000000
120110421,22,1.0000000000
120110422,24,1.0000000000
120110423,24,1.0000000000
120110424,24,1.0000000000
120110425,22,1.0000000000
120110426,22,1.0000000000
120110427,22,1.0000000000
120110428,22,1.0000000000
120110429,22,1.0000000000
120110430,22,1.0000000000
120110431,22,1.0000000000
120110432,22,1.0000000000
120110433,22,1.0000000000
120110434,22,0.9663795187
120110434,26,0.0336204813
120110435,22,1.0000000000
120110436,22,1.0000000000
120110437,22,1.0000000000
120110438,22,0.9595834533
120110438,26,0.0404165467
120110439,22,1.0000000000
120110440,22,1.0000000000
120110441,22,1.0000000000
120110442,22,1.0000000000
120110443,22,1.0000000000
120110444,24,1.0000000000
120110445,24,1.0000000000
120110446,24,1.0000000000
120110447,24,1.0000000000
120110448,24,1.0000000000
120110449,26,1.0000000000
120110450,26,1.0000000000
120110451,26,1.0000000000
120110452,22,0.0178571429
120110452,26,0.9821428571
120110453,26,1.0000000000
120110454,26,1.0000000000
120110455,26,1.0000000000
120110456,26,1.0000000000
120110457,26,1.0000000000
120110458,25,1.0000000000
120110459,25,1.0000000000
120110460,20,1.0000000000
120110461,20,1.0000000000
120110462,25,1.0000000000
120110463,25,1.0000000000
120110464,25,1.0000000000
120110465,20,1.0000000000
120110466,25,1.0000000000
120110467,25,1.0000000000
120110468,20,0.4747668908
120110468,25,0.5252331092
120110469,20,0.9472120114
120110469,25,0.0527879886
120110470,25,1.0000000000
120110471,25,1.0000000000
120110472,25,1.0000000000
120110473,20,1.0000000000
120110474,20,1.0000000000
120110475,25,1.0000000000
120110476,25,1.0000000000
120110477,25,1.0000000000
120110478,25,1.0000000000
120110479,25,1.0000000000
120110480,20,0.1636363636
120110480,25,0.8363636364
120110481,25,1.0000000000
120110482,25,1.0000000000
120110483,20,0.0003376213
120110483,25,0.9996623787
120110484,20,1.0000000000
120110485,20,1.0000000000
120110486,20,1.0000000000
120110487,20,1.0000000000
120110488,20,1.0000000000
120110489,20,1.0000000000
120110490,20,0.2500000000
120110490,25,0.7500000000
120110491,20,1.0000000000
120110492,20,1.0000000000
120110493,20,1.0000000000
120110494,20,1.0000000000
120110495,20,1.0000000000
120110496,20,1.0000000000
120110497,20,1.0000000000
120110498,20,1.0000000000
120110499,20,1.0000000000
120110500,20,1.0000000000
120110501,20,1.0000000000
120110502,20,0.5735294118
120110502,25,0.4264705882
120110503,20,1.0000000000
120110504,20,1.0000000000
120110505,20,1.0000000000
120110506,20,1.0000000000
120110507,20,1.0000000000
120110508,20,0.0487804878
120110508,25,0.9512195122
120110509,25,1.0000000000
120110510,25,1.0000000000
120110511,25,1.0000000000
120110512,25,1.0000000000
120110513,25,1.0000000000
120110514,25,1.0000000000
120110515,20,1.0000000000
120110516,20,1.0000000000
120110517,20,0.1093407002
120110517,25,0.8906592998
120110518,25,1.0000000000
120110519,20,0.1818181818
120110519,25,0.8181818182
120110520,25,1.0000000000
120110521,25,1.0000000000
120110522,25,1.0000000000
120110523,25,1.0000000000
120110524,25,1.0000000000
120110525,20,1.0000000000
120110526,20,0.0350877193
120110526,25,0.9649122807
120110527,20,1.0000000000
120110528,20,1.0000000000
120110529,20,1.0000000000
120110530,20,1.0000000000
120110531,20,1.0000000000
120110532,20,1.0000000000
120110533,20,1.0000000000
120110534,20,1.0000000000
